 Energy_Usage_kWh   , Transportation_Distance_km, Smart_Appliance_Usage_hours, Renewable_Energy_Usage_percent, Temperature_C         , Humidity_percent  ,Plastic_Usage_kg, Carbon_Emission_kgCO2, Vehicle_Type    _ Car             , Vehicle_Type    _ Electric Vehicle, Vehicle_Type    _ Walking         , Building_Type_ Residential  
-0.7023777832020629,1.3992469232990672,0.5646321198817457,-1.320079625598446,0.16271367907013237,-1.1487114467222328,0.06942201140574106,32.123720638188885,False,False,True,True
-0.4443349043397757,-1.715661637368475,-0.18316179481052847,-0.0746779162079147,0.5729831940536995,-0.8467557987857155,-1.4178212795763927,8.850420908618968,False,True,False,True
-0.13243215705087222,0.8004431663135619,-0.7165844357800002,-0.485786112002526,-1.1959560578196455,0.018149596119488326,-0.5404250850836226,18.34506794482096,False,False,False,True
1.011823619223662,-1.2181342834204056,-0.26997308710503815,1.6435232646872264,0.9844107905141581,1.6406447651543556,0.1126700372967091,20.371694542690673,False,False,True,False
-1.0238861432044477,1.4093598752073937,-0.17723324103058918,-1.5477451737825185,-0.6338405767291155,0.6343507410247882,-1.1449899811772004,27.23435601248584,False,False,True,False
0.06979757228855984,1.3421804066640908,1.44728944603016,-0.6886619269986676,0.40480679989872953,-0.7723667948362172,0.3765524402191741,25.715291681469008,True,False,False,False
0.34161902817077594,0.5163551766345038,-1.3702352596411986,1.5346777659645705,-1.3473068343603138,-0.4150347469191865,-0.5964913122380004,26.858685851442385,False,True,False,True
-1.5566225190203846,0.5797297549236328,-0.7548768999503305,1.6785110544685342,-0.6302719803019672,-0.33254688736142035,-0.28858837127742265,17.111154306756475,False,False,True,False
0.3942249209991519,-1.7256311774886592,0.1452089526925815,1.1306130551641922,0.5054079884104384,-1.2103539500239062,-0.5975556326959258,17.764002083542724,True,False,False,False
-1.125235457392426,1.6604727161320578,0.7062818069790529,-1.456629626160315,-0.7940240048440221,-1.185960683379021,1.8481524461652108,25.137445877729263,False,False,True,True
-1.4919487985771624,1.2904542880692067,0.47012030257619264,0.22013649471748478,1.308125067219442,-1.2285810233585173,-0.011330138160708275,18.519613689724448,False,True,False,False
1.5810190784403122,1.3501667363678442,1.5558247821441937,-0.33687316033774334,0.5482798384434721,0.06909949174680916,-1.0520219533087798,30.91845783348469,False,False,True,False
1.6392443186508507,0.5348265161697568,1.046028039108734,1.0668770030745685,1.2733249689283228,0.5993458869536938,0.8218922237130687,36.40782689340124,False,False,True,False
1.0925611558658535,-0.5522085894829079,0.21332445824548385,-1.5290887076347068,-0.37372127858966797,0.30917631534323337,-1.2146044657365591,25.639479386590025,False,False,False,False
-0.659024382459539,1.3451281017979353,-0.9819564097265859,-1.0381590536773793,-1.6271790582684116,1.6547532188053689,0.21028071044344893,22.54286953872318,False,False,False,True
-1.378531777337452,-0.7363553840876876,-0.15742354791659893,-0.029155126776813204,0.25316882165159105,-1.3068728960177793,-1.9509390504156516,11.60379821318487,True,False,False,True
0.6608590536370504,0.20112572403368734,0.6891598057000773,-1.174554699272543,-0.5686292291328657,1.6850240912788361,-1.3215848238096959,33.759092690554645,False,False,True,True
-0.187775060813633,-1.3993320816364883,1.1938811183649107,0.6739473746526233,-0.190603855380821,-0.12207533622567888,0.19831883246342605,15.785259216201634,True,False,False,True
-1.2938141591587085,1.4429812982428076,1.6189882399616586,1.116329955423728,0.6172356537856668,-0.9843966247230127,0.7380974681927958,21.034566106080604,False,True,False,False
0.0035371930982748662,-1.257464433386736,0.38220239197263717,0.7147293459150107,0.685056086463052,1.5348605220462979,0.17291185956949962,15.35755201158577,True,False,False,True
-1.5985600409699965,-0.9666516462248625,0.1080462212553948,-0.1981295834758974,-1.6494757236299193,-0.1153330458485306,-0.11313666413904004,5.028916845756462,False,False,True,True
1.4434565982597867,0.18530235615565874,-1.6696413383703987,1.3153917865446525,0.9231123089555645,-0.536918581465399,-0.29796657952285915,27.29296366383135,False,False,False,True
-0.8183820964378138,0.8972727002903622,-1.479708710513559,-1.2435159672811158,-0.0333845893917081,-1.0011628069105418,-1.4714137172415576,24.28480139647306,False,False,False,True
0.5853738183494058,0.396921305605415,-1.1864482122580962,-0.8197875202963721,0.18574121783941622,-0.8132032660200292,-0.7152947783266401,32.862146413022444,True,False,False,False
-0.6343480319892171,-0.9416339992094062,-1.5402387746316548,-0.027964568547843547,-0.7115202381580994,1.6598022624417084,-0.4569635803249619,14.026947466881245,False,False,False,True
0.09008012938943338,-1.7408278663077974,-0.33200942383569537,-1.5072744241807108,-0.2854773918665566,-0.6877076992854291,1.0556783633064837,14.0390758579126,False,False,True,False
0.18271156094357388,0.873273744774569,-0.5553767918671645,-1.3886149263898238,0.7187347611998298,1.6548878935022453,0.3445809088786475,36.78990485711017,False,False,True,False
-1.0754108837929501,1.6616333898673878,0.4935685562707325,-0.34613046912099066,0.9488162264478136,-0.5964783015680485,-1.7549722688823972,34.68446900267923,False,True,False,False
1.652986941450087,1.0556663207864305,0.13857716473344986,1.541670450204856,-0.4024543656326873,-0.9399468939523923,0.3251124734069635,45.90755084487286,False,False,False,True
0.9769050230816724,-0.15321918352725233,0.34910118025986264,1.419122951915701,0.6519438954824203,-1.1070088174032704,-0.3816619241866809,30.50616808805811,False,False,False,False
1.548383188843224,1.3801067014764719,-0.08375412888163258,-0.10937417234878295,-0.8500806274617146,-0.3126564597942412,-0.6725173368262928,32.642507378931164,False,True,False,True
1.3930662704694563,-0.3273028745512964,-0.7618364518251708,-1.2280650856032775,1.1406431693512749,-0.9212154356050624,0.6117348110932166,26.610598985673935,True,False,False,True
0.36069103674772657,0.07053443558591344,1.5948626003454958,-1.1038713911961024,0.3699608342306374,0.6784433603903464,1.0296437653652633,31.848962121758007,False,True,False,False
1.4871045319260279,-0.09471827011357517,-1.4297528993234496,-0.41486989609346736,0.9435191590197113,-0.9109065412978105,0.9302606922552608,29.954423372014816,False,False,False,False
-1.4104480132350399,-0.19671594019363495,1.5462186013510881,-0.9934363225147549,-0.0901398358860973,1.1597991462638935,-0.8342654748293834,8.132340051103352,True,False,False,False
-1.0367189585413252,0.9356361052876635,-0.6448864899896702,-1.4325249157733286,-0.9504327611343081,1.1549821198829664,-0.30604791109909807,20.797713755406164,False,False,True,False
-1.5608751506379646,0.07687715711241769,0.05827252829504831,0.6085232859459605,-0.2563530605752861,-0.751839388111963,0.3322677207663002,16.158437345191217,False,False,True,False
-0.5869957749356244,-0.6492419078069965,-1.3514398481249894,0.28955405445593824,-0.42194886043610946,0.8752222176530255,0.9743764047223512,19.41025707242278,False,True,False,False
-0.36674719639950315,-0.8516718616299812,-1.4837861428642347,-0.7128360587401141,-0.5910931752135635,1.2368008100381718,-0.47543653140746023,14.182876174227822,False,False,True,True
-0.7746812545778219,-1.6136007384341142,-0.2318812623853746,0.9718580658318723,-1.0091700448912497,0.3071326724432262,-0.18291122868566295,7.979733318187687,False,False,False,True
1.1632810709366868,0.2719346720449887,0.8578255176690371,0.9614956860306292,0.8879593905946047,-0.4709151669570873,-1.1004820008054357,37.955673318929435,False,True,False,False
-0.47774238212380277,-0.9491440128860612,-0.791063980607108,-0.02291280052905479,-1.4455570037491183,-0.21144548990698211,-1.190050534783431,16.371567579885514,False,False,False,True
-0.7413538791075425,-1.2320099876363593,0.23172541977183156,-1.3856895693958597,1.3332657456073083,0.9888654261961395,0.811906926054876,9.300001920356491,False,False,False,True
0.16875475830135056,0.5161091087400069,-0.7586485442985743,1.4538624859431015,-1.1380134811847475,-0.7247534677767817,1.3537873111351642,35.09041556320367,True,False,False,True
-1.2281501943704227,0.6107554233612497,-0.37477418273844554,0.5908456817344258,1.6534326507064896,-0.5817122901458727,-0.06964568466092753,21.061432205534068,True,False,False,True
1.0710033396561494,0.8560043636497574,1.4329558413930312,-0.8656928717193453,1.6832404733481923,-1.1855082226730285,1.0022697792744926,32.886944128999396,True,False,False,True
-1.4589219185442777,-0.0032943171321948932,1.256290405211195,0.389761010435513,-0.3633291185424037,-0.35716329057725166,0.36253787474198884,8.028164964378492,False,False,True,False
1.7131446663213232,1.3465314341862877,0.0699884988718678,-0.3199502607262113,1.6809965775488787,-1.4437069800177789,-0.6408223526764981,34.599683152965774,True,False,False,False
0.9668636601936289,1.4927155315427534,-0.9001881113863124,0.47576629431393963,1.2691287730912797,-0.6283946995320298,0.3622982660817527,44.68430944498502,False,False,False,True
-1.0272173260133592,1.046878365305616,-1.0570075726326622,-0.08209566606793836,-1.4591574855891036,-0.4460685455470882,1.5349706917453867,22.71843701126294,False,True,False,True
-1.6989245186714117,0.45306819189757697,1.5992683122462146,-0.0420167155967751,1.5405569825360295,-0.856299380009324,-0.033583642654143944,12.338222821315858,False,True,False,False
1.1171219821401466,-0.6941678086265344,-1.0237294499490353,0.8230765932386123,-1.5975972046991478,-1.3921049624616266,1.5614880415920411,29.175937824395675,False,False,False,False
0.7395206629384385,1.6538125808880801,1.0898722283196847,0.4010620489392516,-1.114118480292485,0.06911028574782307,-2.608787751800965,40.39957333805833,False,False,True,True
0.8165325254825725,-0.7964381959554592,-0.44334639520004343,-1.4429681644222372,0.2824951812113105,1.2629974485395923,0.8212519826764104,19.023887141999747,False,True,False,False
0.9634757281043761,-1.0435317525586796,1.7094863128275875,-1.493334774337932,-1.4650296352794885,-0.5776016070640393,0.08887504238559259,24.46597752628148,False,False,False,False
-1.4606811822670502,-0.21562411656496816,-0.4461896663800121,-0.6654634416622212,-1.1841311595658301,-0.9212323910177459,-0.29587730488218383,10.946527851058017,False,False,False,True
-0.47178859870801304,-1.547598083234431,-0.5042759869037368,-0.2328069682571601,1.5619328031831385,-0.7535364759775938,0.09357285244517276,13.590145993167685,False,False,False,True
-1.3152635249676565,1.6384279859221276,0.4939507140932758,-0.7683677270641621,1.7048126451598808,1.2518934672852722,-1.9787437450281757,28.503333263547525,False,True,False,False
1.2827665906329624,0.29004305486988397,1.625204163454915,0.5314223996257834,1.0231164078944244,0.0904573568276042,-0.2168094222497209,29.896794666375904,False,True,False,True
0.4489968700963099,0.1812161209706403,1.6764959911013873,-1.0451403970646078,0.041844182829658905,-1.2897830665317007,0.35802967775895467,22.57202872242497,True,False,False,True
-0.5676376758303576,0.522906382973629,0.7374183577008117,0.7134207119679276,1.3774517271594182,0.7211479013092466,1.475031016707435,22.826248432056932,True,False,False,True
-1.4971405960603474,-0.02594796281315623,0.902890154053158,0.9518289083970054,-1.3569523257714011,-1.2078115327849772,-0.5144006502201413,14.206690253670118,False,False,False,True
-0.63688180973705,-1.6332488239959375,0.23540588313376487,-1.2896944457923731,1.5251692582936576,-1.5350378317784648,-0.8036451791112131,10.018533832089908,False,False,False,False
-0.5875069038958644,0.3725849705214338,0.9069723784896094,0.52916435145982,-0.5257632115313096,-0.8555841055575285,-0.4979431706145302,26.681878673611724,False,False,False,True
0.8186152010947254,0.731623125208957,1.270044851212285,1.602299472827629,1.2428421976515878,-1.1601092746703683,0.9144362436334488,23.44944819631489,False,False,False,False
0.49857463067564306,-0.30344576218988534,-0.03446854641793186,-1.0530313463007652,0.5730607633554897,0.3588099343528156,0.3297638724972018,21.214283097414967,False,True,False,True
1.366591336490114,0.873774960623772,0.4325052248281011,1.4221946638060603,1.5854565105588618,-0.059871701854577485,-0.5258518826746096,43.72111272445573,True,False,False,True
-0.07629843960109756,-0.959376711955666,0.14434277346045724,0.37453750049138074,1.253901023181271,0.7727496218029376,0.5136578654641547,16.792008752775388,False,False,True,True
-1.3023115691643978,-0.9791662120198465,0.23215384519423027,0.3223607576509445,1.334434154447692,0.03401061905665893,0.09887169302412882,9.60811496045421,False,False,False,True
0.7617289164640028,-1.186092323983981,1.3757098164612291,-1.5398036694533401,0.4460554317672779,-0.28779433359792506,0.9674995406828744,20.6615401126698,True,False,False,True
0.9270198029205763,-0.4581549975127924,-0.4899623751221758,0.8659778053843578,1.1445826766006904,0.08493350886488757,-0.6975636690855105,33.48179632710005,False,False,False,True
0.23335871255684984,1.183911979342774,-1.004642928224141,-0.06688749794166131,0.8808979914577514,-0.2339771055147229,-0.3244354550757191,27.67330662309787,False,True,False,True
0.9624216594832652,1.1178860958069587,-0.1385518949287565,0.7722657794342306,-1.1844940327350753,-1.6155454948686319,-0.3886641002739242,32.47024940132527,False,False,True,True
-0.0012654429622335865,-0.42071913962278795,-1.0049879566866593,1.0763032982350782,0.5044701579806894,0.6219885866896553,-1.4564572902565613,16.082776582226504,True,False,False,False
0.0993452974257767,0.29241162290465816,0.008488021180921172,0.09038229690842785,-1.2311340990392394,1.6003912840281733,0.29724309608331156,23.00701614652177,True,False,False,False
-0.23162340922693478,0.7476713765398708,1.422698686236004,-0.8083671895067368,1.2704730966479854,-0.27726873010195824,0.2622963572747517,30.007071411326685,False,False,True,False
-1.6297453795254067,-0.9102704098024782,0.4240266066659666,-1.2300897281855787,-1.5163164924684882,-0.2713606302877807,0.007217773735747005,4.412123534164683,False,True,False,False
-1.3430006453440986,-1.1628480754433612,1.2548703838174173,-1.164689900633442,1.6783107285465708,-1.5853623564231778,-0.2316743621458755,7.197549332013232,False,False,True,False
-1.6088492392611784,1.6163093826088162,-1.1512387626641112,1.2758249696416155,-0.35556145925941784,1.3509462866331499,-1.4084754633435004,13.55521440886938,True,False,False,True
0.4945864620418839,0.39071972860070386,1.4135017336383495,-1.2922551169354854,-1.1532578778658045,1.4856348775107024,-0.41710502069548194,23.204289062985534,False,False,True,True
-0.6251520646751462,1.6485263553137601,0.3694059595143663,-0.3901755773276811,1.5001390363197673,1.0824195981019185,-0.3394370568746756,37.82970425760767,False,True,False,True
0.050105509687528645,-0.5765135516032908,-1.6205311225176726,-0.5643599904256085,-1.5874989425617954,-1.3747663062704445,-0.7974498116820169,24.528254163154863,False,True,False,True
1.4373584336591119,0.6861924936611467,0.47878367570130037,1.2707155002333332,-0.11458853809284633,1.3851712740734745,-0.15862016902115436,31.832721109349063,False,False,False,False
-0.8513696940476774,-0.9745788050700274,1.5898762715546852,-0.0688896808980851,0.9263185834227182,-1.6611965483258773,0.40480965118238565,11.795443308785153,False,False,True,False
-0.29127972374176364,-0.84115608896872,-1.455034915468562,1.7232503361773728,-0.6464680625749182,-0.19890518897863055,1.8819458000535676,18.37125008338973,False,False,True,False
0.9088222244812745,0.025484798147092567,0.3019222860831545,0.8271277721359612,0.08910054290385436,-0.0040482792729603315,0.17611056621034885,29.2098712721348,True,False,False,False
-0.9226247071603983,-0.6392135524952381,1.4644870948417301,1.2205113633955598,0.684183289709352,1.1549502837363963,0.2588032969646253,15.483050053320447,False,True,False,True
-1.450475697521557,-1.1646439890926301,-1.6975576097029963,-1.3782974936785197,1.5566770803803271,0.8659019421004485,-0.0720732634815697,6.384908439350837,False,False,True,True
-0.7106985920099047,-0.8353467339555025,0.471082539337015,-0.8447869250333222,-1.3888471386918244,1.0266484111700653,-1.9101780843063847,12.844562017805009,True,False,False,True
-1.1575801276894166,-1.620510728444423,-0.07354278973282867,-1.2512542933277848,-1.1997420988370422,1.272800484004405,-0.024302886747665703,5.147061591756669,False,False,False,False
1.514305467426532,0.6910041677884677,-0.5200805868181947,-0.11750270676649491,0.019860466059764024,-0.08940647573970831,0.062148631091530925,35.53269040228074,False,False,True,False
1.0915981746758965,-0.042910729819512106,0.45929556817741496,0.762292369295932,-0.2936584706603017,0.9680879334559476,2.4570557354319296,28.809011794439225,False,False,True,True
0.48413274102984544,-1.41830298980762,-1.5474225793721095,-1.135116076409648,-0.32029074547404274,-1.5079602498386608,-0.18959061256151694,18.2872080140964,True,False,False,True
1.3118232902999825,-1.1505661818364512,0.8975025033314564,-1.2694870381536112,-0.7151018753807631,-0.1990021857197604,0.30265185712805265,26.33717927275011,True,False,False,True
1.076132044090647,-1.3896405546062094,-1.7157653277838056,0.40411256577021243,0.19956589248624126,-1.6397220124379412,-0.03247313142002793,18.72003988438076,False,True,False,False
-1.0694459691721243,0.37355814306081225,-0.6599056150130287,-0.9235180054741522,1.3184471693700652,1.437636851023609,-1.1626147958183304,15.359135221986143,False,True,False,False
1.385179525811775,-1.4184160386957445,0.02789146158718407,-0.06325307878468897,-1.186917637456491,1.5874706243448282,1.1410899035236524,23.558589268665525,False,True,False,True
0.157093918083617,0.8633586230114177,-0.4152371223516642,-1.5425845527833408,-0.9983747217124361,-1.4526627590398535,0.7515185016827489,33.18079493452753,False,False,True,False
1.0892331289056936,-1.6731845069200357,-0.6580198337848465,0.6321373523473438,0.5815583820656278,0.10721092215175317,0.7904855445278953,17.320580907052438,True,False,False,True
1.397460847328709,-0.8820312956188344,1.1690010150058296,0.15090881524067726,-1.5501397189220394,-0.6141229888595096,-0.9041987396023015,27.58111780142657,False,True,False,True
-0.6124702349657366,1.3348198457264862,1.5320508418157635,0.5174758833974048,0.5917575763084745,-0.5536499517756422,1.400184576773349,27.69814694604645,False,False,True,True
-1.3354888954678255,0.7397724631111974,1.3186843624306273,-0.7677326795390873,-0.6544254359542763,-0.17760890613202263,-1.3950013828075623,15.307172150142843,False,True,False,False
-0.9256252485622525,-1.4918467093342054,0.09237864813818628,-0.7566893751550329,-0.5039095288644263,-1.309684038619462,0.5869993254038625,7.992967693126005,False,False,False,False
-0.23312968883900462,1.094428007946613,1.3551699927241871,1.0492855087612865,-0.3384881019722142,-1.1160268684887154,2.185189293898678,34.886082030663175,False,False,True,False
1.1259995819066946,-0.03973572918824475,1.4832787472653737,0.7632418088981442,-0.5325796624450245,0.2627576661124094,-0.9850739137414714,28.71881639556686,False,True,False,False
1.2745165463871375,1.1831203305855087,-0.3027721649492829,0.2836120024594549,1.1725061589786143,-1.6792736238548853,-0.5622661759647817,44.62471860005582,False,True,False,False
-1.6939525606540464,0.3325838955541371,-0.7419076271804128,0.4508710997487628,1.5361865739658673,0.3407443369091865,0.10143682788405424,18.68080915339778,False,False,False,True
0.05767328528141207,0.6129117218497888,-1.388364035043179,-1.394286182703078,0.1556111852958561,-0.6357553835888186,-0.4996559846740479,21.301544831700216,False,False,False,True
-0.26684406525084814,1.6903053755931303,-0.0589170035034513,1.238640736594084,0.27307170291495203,1.1487075353808816,-1.5433118417010128,27.52020191793231,False,True,False,False
-0.9458861424089285,-0.9409369822562526,1.5720723013664664,0.9406228403517568,-1.5005936822540709,0.3414587131683648,0.07045329148578783,11.333163743912593,False,True,False,False
-1.301368917726103,0.4128030377191544,0.22669719197256538,0.3207946226083076,0.728504209226882,0.7172178691865492,-1.0565992476880701,14.175161831322471,True,False,False,True
-0.5442830901525344,-0.15282243343451338,0.599022978882686,1.4542968498733002,0.28077259503418345,-1.3466769921180877,0.47411667750786446,21.72611551205179,False,True,False,False
1.5602419358403643,-1.607708055044537,-1.3373311887297106,-1.1365866092928392,-1.5702666341078326,-0.8202018116844898,-0.9142016673272386,23.80235290804253,False,True,False,False
-0.5943924449093622,-1.6940648858971297,-1.2303829825530115,0.6530195923196496,-1.056852318204899,1.720467970006685,1.5468284016648761,8.135240848961994,True,False,False,False
0.08563878896160015,-1.3319316401764598,-0.1099500118355033,1.6076397670011595,-1.044651744224854,-0.23687606227572752,-0.778489998229838,16.957018375847767,True,False,False,False
0.7261751315352054,0.4997297465742387,1.5894149171044054,-0.6481908429458108,-1.1520835223828305,-0.49687509499144106,-0.318853714302567,34.94857137512285,False,True,False,True
-0.4538345265444538,0.21651407875640546,-0.4719218038288409,-1.66635090741491,0.5393231816771175,1.2935011382455186,0.8128949772865184,24.08709840305443,True,False,False,False
1.6606271871500968,0.16903923539853838,1.3318499791947596,0.8195713600230633,1.4750447109843008,-1.6294943048510284,-1.2245913348306736,42.15379121467612,False,False,True,True
1.6281714264620013,-1.6339635450451377,-1.3114814894801528,-1.6950664070792987,0.9011672593738518,0.11467403877541303,0.22881432893035847,27.62118923643791,False,False,False,False
-0.8427120780349545,-0.1217743013639377,0.4225732768719786,1.2951678650671195,-0.0893815545117028,-1.013514518545286,1.3048556304919967,14.636963869411357,False,False,True,False
0.010739843925183406,1.452201385772825,0.36530692964232636,-1.5246769879962891,-0.3436838571679977,-0.4645865680117659,-1.5999400052625632,38.02374139888508,False,False,False,True
-0.6720120558603898,-0.369669440445208,1.2703768234533275,0.5359303510962612,-0.4047020779474029,-1.049948995735843,0.18613269521608375,17.103182588570068,False,False,False,True
-0.7277733128047863,0.41618002450721797,-1.719824508524861,-0.41612019022397584,0.3402470542423041,-1.6129872394654552,0.2611278338376537,14.08836177833288,False,True,False,False
-1.58987335991831,0.9516341174560095,-1.0683609992699319,-1.0166987439074608,-0.4991693270945578,-0.2964640963891732,0.7813075293233253,19.331965487004908,False,False,False,True
0.4012463797194941,0.9658300601544137,-0.9644844360999166,1.3840393752368392,-0.960793619219464,0.9992051549571235,-1.2306572012871067,31.153918917803217,False,False,True,True
0.029620998511746877,0.05098935754579851,1.5848811822784699,0.8588803612022177,0.3457822611200562,1.5650145338089891,-1.313881457578233,20.873433837048076,False,True,False,True
-1.5391396842892178,1.2217296880563069,-1.1948660844682248,-0.5430585358060908,-0.3899711994043555,0.424361555578367,0.5223027421435927,21.46128220343501,True,False,False,False
-0.7493090953752239,-0.39114957771199893,-1.6023692403823517,-0.7375153380668891,-1.6960603020023206,-0.3926770752419978,0.298104576845424,12.599223050024872,False,False,True,False
1.4397901921895244,1.3279978721256323,0.13437541123068844,0.8235264040480005,-1.6679453906414492,0.9319422232106643,0.25176956002396483,49.455135350606334,False,True,False,False
-0.8852007295960528,-0.9136567757546973,0.11376822043983133,1.170926581610184,-0.7942651240139958,0.011944881441238042,0.3474012841478413,12.261401521317955,False,False,False,False
-1.2143448057915083,-0.7754196741088837,1.2151228180313962,0.7538731626702065,0.03217740446957394,-0.4664378578660247,-0.675609593344255,13.25987537242209,False,False,True,True
-0.01636488090136589,-1.5604574078086537,1.5810186628172938,0.49179470824944205,-0.5164453834612581,-1.1218691907046558,0.23359192324515354,16.653726887783296,False,False,False,False
1.708845588427053,1.0061251166801717,0.14863226750796285,-0.9317679476593063,-1.6616191026543394,1.0232869166955083,0.29420557184805995,44.5685246787752,False,True,False,False
-0.8765315906813321,-0.30238735677620454,1.5151602576522565,1.2270076241161871,-0.9710951475664714,-0.0047361570049527036,-0.7098205138580111,16.747419540165605,False,True,False,False
0.618797798887132,-0.9520643711538237,0.8000914003928358,0.8706820992256054,-1.4106395251357657,1.606208953737106,1.8616032528417827,25.104244064965233,True,False,False,True
0.929921475472625,-0.9428218970312782,-0.8078402630400524,0.06785040041293224,1.545077677149006,1.0433798972527402,0.47435635666690534,24.97651976921176,True,False,False,True
-0.8918914157295262,1.3719232132661037,1.5096673473627968,0.048205106549275956,-0.6600512564989283,-0.28428240372545377,-1.185163945007811,25.37858030744753,False,False,True,False
0.8137829561568061,1.1386429284103663,0.598607815541247,0.2471454025091502,-1.693835249410819,0.8311048016383544,0.6564607701623839,32.604534121611444,True,False,False,True
-0.43939327839632736,0.1693894986849003,-0.2858147505868372,1.142271957995779,0.5459729169439231,-0.1682520768511421,-0.9692727328880878,23.816090236441553,False,False,False,True
0.48031540509735826,0.3857193401675502,0.643288164929154,0.8451088467544219,-0.9388533494980164,-1.4668237998391438,0.7865515146948112,26.58588467146812,False,False,False,False
0.4845706664661586,-0.1044119786857649,-0.3304399313179163,1.2388953123042616,0.22055407336477817,0.051775667205257156,1.1568094701632907,27.0796805988573,True,False,False,True
0.14469001493465738,-0.39015244887584233,-1.3327931300021694,0.033332619679031394,-1.2222209232403984,1.2652483239936918,-0.8157927848777505,27.236828617790383,True,False,False,True
-1.4041991619956666,1.4205851872165933,0.7785159184578165,0.4387989090819948,1.66778990868816,1.2294842630411067,0.9622484500335075,26.057577378717873,True,False,False,False
1.1861066170313344,-1.309862628099294,1.1454457134644878,1.2331149390824072,1.6200869370353845,0.2544079339868146,0.4135102768157144,27.144270028353635,False,False,True,False
-0.6028164171500828,-0.29757695484096,0.812823061725068,-0.9165833473078018,0.5300885136677181,-0.4233176243273304,0.8214091065600786,16.930581019569555,False,False,True,True
