Person_ID, Energy_Usage_kWh   , Transportation_Distance_km, Vehicle_Type    , Smart_Appliance_Usage_hours, Renewable_Energy_Usage_percent, Building_Type, Temperature_C         , Humidity_percent  ,Plastic_Usage_kg, Carbon_Emission_kgCO2
45,14.421439116800812,76.40930002129815, Bus             ,1.7930897606519791,13.76861317199417, Residential  ,14.675945747803947,34.966707267256965,0.05742956019265145,24.28480139647306
46,33.80106964899113,61.93513059362989, Car             ,2.717154974011403,26.03385838990089, Commercial   ,17.834938666227497,38.751281578106145,0.07260311583210582,32.862146413022444
47,16.962131652291724,23.213391280015617, Bus             ,1.6023592430859088,48.95396852523033, Residential  ,4.899709259492628,88.54536571590535,0.07778722458080424,14.026947466881245
48,26.96326501653492,0.0943042527490334, Walking         ,5.409495626854191,6.1338598879251975, Commercial   ,11.041689300029049,41.2781407933342,0.10814244452437831,14.0390758579126
49,28.242093408477423,75.71505803074392, Walking         ,4.705663996527594,9.568578156654729, Commercial   ,25.518756698966584,88.44641466317235,0.09387236579136922,36.78990485711017
50,10.873013865225298,98.52073259110938, Electric Vehicle,8.010895736552321,39.74433717223721, Commercial   ,28.83569014721292,43.1150490628461,0.051739196892745316,34.68446900267923
51,48.54006213269881,80.99131203060904, Bus             ,6.89231618726743,94.3886296734554, Residential  ,9.355309058398902,36.19929259119934,0.0934816793878959,45.90755084487286
52,39.2063755213335,46.02066181566153, Bus             ,7.555678353266456,90.84136932770002, Commercial   ,24.55587663256651,32.83549280312931,0.07929835439167367,30.50616808805811
53,47.09594919508107,90.37672613991066, Electric Vehicle,6.191749232314195,46.59748582784111, Residential  ,2.902175084421902,48.82981536917979,0.07346155999388082,32.642507378931164
54,44.95171282052714,40.984767311835, Car             ,4.055108634096829,14.215854451073008, Residential  ,31.601133258875763,36.576451397451905,0.09923352577681735,26.610598985673935
55,30.69919898293209,52.493408424346754, Electric Vehicle,11.481078464411247,17.81076559584356, Commercial   ,20.490711945368265,68.78565746789371,0.10761999044991902,31.848962121758007
56,46.24996328110961,47.712976739568326, Bus             ,1.9505007573615285,37.75460546091273, Commercial   ,28.75932580334475,36.78402147547849,0.10562560238232396,29.954423372014816
57,6.247640098492136,44.762387266552494, Car             ,11.32780099411838,21.007419508678137, Commercial   ,13.85774261589237,78.47777914985085,0.07021564953554722,8.132340051103352
58,11.40717739611897,77.51907692939058, Walking         ,4.423618515512081,8.297559439037784, Commercial   ,1.4554642490977638,78.38078809417169,0.0808157524829757,20.797713755406164
59,4.170909867705827,52.6768907269492, Walking         ,6.639275899040271,67.37774835199971, Commercial   ,11.461555665682198,39.986846183364634,0.09362526862807127,16.158437345191217
60,17.615855876636687,31.671712202521608, Electric Vehicle,2.1972655511030075,58.144863779269485, Commercial   ,9.07426972391604,72.74780913407808,0.10651090254244718,19.41025707242278
61,20.656509905095135,25.81581676584783, Walking         ,1.780241752081102,29.129675797808503, Residential  ,6.635827172007957,80.02821131856173,0.07741651524309419,14.182876174227822
62,15.024753525147004,3.774731696743338, Bus             ,5.7249999359046315,77.89483825523041, Residential  ,0.6086873870739176,61.309299075600265,0.08328682046672366,7.979733318187687
63,41.77940043929261,58.3195161883046, Electric Vehicle,9.15867114017646,77.59488877058345, Commercial   ,27.95835709399031,45.64326876048384,0.06487330051987943,37.955673318929435
64,19.124159681292284,22.99614154010342, Bus             ,3.963012553034038,49.10019702127618, Residential  ,-5.682416933971975,50.86770306988754,0.06307586751838658,16.371567579885514
65,15.484856464994277,14.813392201638308, Bus             ,7.18582677828852,9.653255551189387, Residential  ,34.378046494291695,75.03602055243474,0.10325051644788395,9.300001920356491
66,28.049411991595925,65.38299638276777, Car             ,4.065153745751002,91.84694001013575, Residential  ,-1.2487638551123244,40.53222247977699,0.11412480057141645,35.09041556320367
67,8.764362798788607,68.12092578215488, Car             ,5.274743669823449,66.86605235409712, Residential  ,38.993682592577066,43.41236340633358,0.08555979756839331,21.061432205534068
68,40.505455076193904,75.21548922576659, Car             ,10.970909503212072,24.705081915195095, Residential  ,39.42340240435371,31.25490353804955,0.10707065795784047,32.886944128999396
69,5.5784308966289995,50.357689633859145, Walking         ,10.414235880444116,61.045454703422664, Commercial   ,9.919352062057587,47.933668210910184,0.09423272050095267,8.028164964378492
70,49.37057295682483,89.40546052038866, Car             ,6.676192977593928,40.502149582763025, Commercial   ,39.39105363161315,26.056059257464018,0.0740976049078975,34.599683152965774
71,39.06774892623956,93.63427533982278, Bus             ,3.6191619021928663,63.534963973595794, Residential  ,33.45342586403632,42.472410869237805,0.09422791211016827,44.68430944498502
72,11.538352713640275,80.73709397924894, Electric Vehicle,3.125023040063251,47.38708957310208, Residential  ,-5.87848615266672,46.143556666349994,0.11776073132931938,22.71843701126294
73,2.265061621932915,63.55934820081872, Electric Vehicle,11.494960883392856,48.547215023973344, Commercial   ,37.366428181430905,37.88353926968925,0.08628347921780097,12.338222821315858
74,41.14214856583204,30.372095359118862, Bus             ,3.2298825616175626,73.58820919073594, Commercial   ,-7.874280704770289,27.09506833944917,0.11829287311628012,29.175937824395675
75,35.92915250468562,98.29449216202212, Walking         ,9.88985142003793,61.37257460639758, Residential  ,-0.9042853130446424,56.51670697930886,0.034605097918205104,40.39957333805833
76,36.99234406596739,27.413616719193833, Electric Vehicle,5.05867230489091,7.995269124422566, Commercial   ,19.229777042333716,80.55568188288296,0.10343805008750447,19.023887141999747
77,39.0209766409254,20.265692199043105, Bus             ,11.84225832314062,6.537357044630365, Commercial   ,-5.96314107999932,43.495132206032935,0.08874094136476342,24.465977526281478
78,5.554143283236337,44.215411378658274, Bus             ,5.049713143990666,30.500923749672527, Residential  ,-1.913612150531554,36.57610999940971,0.08101985299068264,10.946527851058017
79,19.206354970125084,5.684057071238846, Bus             ,4.866682874017988,43.02459965387463, Residential  ,37.674589355611936,39.95267523833524,0.08883521553071004,13.590145993167685
80,7.561714857206226,97.84944646717908, Electric Vehicle,8.012099917653854,27.522255917928607, Commercial   ,39.7343942443804,80.33210269129657,0.047248621707982136,28.503333263547525
81,43.42896444202849,58.84335564164248, Electric Vehicle,11.576684872895012,65.1459858069918, Residential  ,29.90682708901486,56.94653127254583,0.08260656224324976,29.896794666375904
82,31.91831008772278,55.69520916641753, Car             ,11.738305663760762,19.51079317256219, Residential  ,15.760469573235138,29.155324588954233,0.09414225143023493,22.57202872242497
83,17.88310519292716,65.57962798997198, Car             ,8.779267611136838,70.41410963961697, Residential  ,35.01504678458376,69.64551543388237,0.11655788089483031,22.826248432056932
84,5.0508008137291345,49.70236477772067, Bus             ,9.30067002199989,77.31507418889302, Residential  ,-4.405061455821565,30.805825326341463,0.07663459563452704,14.206690253670118
85,16.927151442351786,3.2063517094541583, Bus             ,7.197423935703304,12.431930759565056, Commercial   ,37.14459346225045,24.217108205956563,0.07083012794213624,10.018533832089908
86,17.608799457283858,61.23112888403968, Bus             ,9.313533130455651,65.0806243362988, Residential  ,7.577646372771611,37.89794135485421,0.07696485912830926,26.681878673611724
87,37.02109656022708,71.61738769564306, Bus             ,10.457576204675462,96.1435975900114, Commercial   ,33.074469561659726,31.76631256617361,0.10530804235404148,23.44944819631489
88,32.60275862505023,41.67490606240531, Electric Vehicle,6.347048335145256,19.282381726334673, Residential  ,23.41867029926955,62.349823206226766,0.09357502219319368,21.214283097414967
89,44.586211643663674,75.72955720711929, Car             ,7.818484891131133,90.93028311161544, Residential  ,38.0137152027861,53.91964851380293,0.07640479592465922,43.72111272445573
90,24.666316407773564,22.70012993384206, Walking         ,6.910483647563525,60.60479492740166, Residential  ,33.23389738979091,70.68451853450071,0.09726534866226712,16.792008752775388
91,7.740523805038482,22.127659106618403, Bus             ,7.18717674881545,59.094486733171195, Residential  ,34.394890677545305,55.80997351821721,0.0889415509869608,9.60811496045421
92,36.23574978670376,16.141698768757394, Car             ,10.79052700861335,5.192268232086716, Residential  ,21.587717806001525,49.330415464657136,0.10637289981065778,20.6615401126698
93,38.51768233361108,37.19947597891618, Bus             ,4.911785132261272,74.83002783863982, Residential  ,31.65792654881379,56.835308330642015,0.07295893812245295,33.48179632710005
94,28.941305483335817,84.70120353890836, Electric Vehicle,3.2900242816068666,47.82730526480582, Residential  ,27.856557538066923,50.41402791614445,0.08044675706804463,27.67330662309787
95,39.00642463781893,82.79120621490644, Walking         ,6.019081213009921,72.11743918351341, Residential  ,-1.9188434548056377,22.59608257398277,0.07915783693735684,32.47024940132527
96,25.702188625490756,38.28242079635038, Car             ,3.288937095293917,80.9181103446606, Commercial   ,22.42984456766215,67.6489379097368,0.057729701037357625,16.082776582226504
97,27.091175810335713,58.911873598023654, Car             ,6.48240468228221,52.379637337227855, Commercial   ,-2.5912226739920685,87.34912283501188,0.09292240554129151,23.00701614652177
98,22.521968881210384,72.08163164749156, Walking         ,10.938589158927645,26.36443132783142, Commercial   ,33.47280609427649,49.542348992523245,0.09222110544359778,30.007071411326685
99,3.220118083716569,24.1206774628023, Electric Vehicle,7.791768725307255,14.157249139281337, Commercial   ,-6.702510033001577,49.66130886376327,0.08710226913284921,4.412123534164683
100,7.178788495678614,16.814108589474706, Walking         ,10.409761386333855,16.050312793241428, Commercial   ,39.352333509663765,23.20382150460726,0.08230825733249704,7.197549332013232
101,3.508600912963244,97.2095993212311, Car             ,2.8281001157706296,86.69346539457987, Residential  ,10.031333306885577,82.32653592807239,0.05869258515899171,13.555214408869379
102,32.54769974066146,61.75573132096185, Walking         ,10.909609517908946,12.357809563038868, Residential  ,-1.4685323149282183,85.03849712240509,0.07858709354469282,23.204289062985534
103,17.08908709166368,98.1415721833664, Electric Vehicle,7.619658808478274,38.46940730465684, Residential  ,36.78374918306115,76.91973826099002,0.0801457096694646,37.82970425760767
104,26.411393175905733,33.77559871322291, Electric Vehicle,1.349357676145278,33.42746462890308, Residential  ,-7.728700688507603,27.44418300792997,0.07095445461556761,24.528254163154866
105,45.56319074845246,70.30316999741315, Bus             ,7.964308508135405,86.54556667389703, Commercial   ,13.505281725449173,83.01565768077575,0.0837742857666798,31.832721109349066
106,13.966026999145996,22.260363654123772, Walking         ,11.465366518870097,47.76935006942916, Commercial   ,28.511356396225132,21.67689643765286,0.09508101713629076,11.795443308785153
107,21.698380305710227,26.120017127391293, Walking         ,1.8708370052289829,99.64464173481376, Commercial   ,5.837523771585049,51.12020262654161,0.1247237180242106,18.37125008338973
108,38.266454650066336,51.1902121269624, Car             ,7.407017435165294,73.70547463031447, Commercial   ,16.441733495140056,55.04365578709762,0.09049155625663677,29.2098712721348
109,12.982311943597878,31.961812550807124, Electric Vehicle,11.070264631566864,85.09235754042857, Residential  ,25.020650815690097,78.38014707184372,0.09215100781445527,15.483050053320449
110,5.695035671782064,16.762156384058446, Walking         ,1.10664685167812,9.86722660266749, Residential  ,37.59882105006604,72.56014494177796,0.08551108168467665,6.384908439350837
111,15.908069739860863,26.2880701989326, Car             ,7.940042191124055,25.310225526489592, Residential  ,-4.864868036448502,75.79678275499201,0.048624575694019165,12.844562017805009
112,9.738621788192212,3.574839446586464, Bus             ,6.223925210140589,13.544619557182823, Commercial   ,-2.138664814254012,80.75306646901623,0.08646972249101566,5.147061591756669
113,46.62548731244351,70.44236214774867, Walking         ,4.816882505134717,46.36219724005597, Commercial   ,15.443544759703348,53.3249644344908,0.08820460419882052,35.53269040228074
114,40.789778219092014,49.21166570858616, Walking         ,7.902901389399136,71.82874881619098, Residential  ,10.923748057502344,74.617664746202,0.13626484224970573,28.809011794439225
115,32.403380312500325,9.424306640452562, Car             ,1.579723040461586,16.90635682030002, Residential  ,10.53980803418332,24.76231660838073,0.08315278070437754,18.2872080140964
116,43.83010832901045,17.16939931284912, Car             ,9.283693509161402,13.01685445697388, Residential  ,4.848075146807659,51.118249592537715,0.09303094684667225,26.33717927275011
117,40.576259691157496,10.253453811264402, Electric Vehicle,1.049274246116784,61.46087487804404, Commercial   ,18.034239925447807,22.10928724087488,0.08630576460589513,18.72003988438076
118,10.95536282652972,61.259280827587645, Electric Vehicle,4.376293181715875,23.031275376342396, Commercial   ,34.164416808285814,84.07205457230158,0.06362643924760936,15.359135221986145
119,44.84283192751893,9.42103636124938, Electric Vehicle,6.543545014531462,47.9325071753741, Residential  ,-1.9537829731068064,87.08896473670445,0.1098564562903004,23.558589268665525
120,27.888427611951236,75.42823330352161, Walking         ,5.147244756232069,5.111772772771772, Commercial   ,0.7643164747878828,25.875734220171395,0.10203866065373547,33.18079493452753
121,40.757127447875,2.0510919320391174, Car             ,4.382235287261407,68.06128120674649, Residential  ,23.54117488997929,57.28386510854324,0.10282063894086094,17.320580907052438
122,45.01238239632767,24.93757879958921, Electric Vehicle,10.139186600149058,54.13163816420536, Residential  ,-7.190117285634791,42.75977244358084,0.06881225090410521,27.58111780142657
123,17.264166798649466,89.06666758919071, Walking         ,11.283158316990995,64.74228989586328, Residential  ,23.68820997815033,43.97739992640146,0.11505588621872198,27.69814694604645
124,7.282492377328484,71.8531318122246, Electric Vehicle,10.610839533964777,27.540638005974603, Commercial   ,5.7228075431668675,51.549004296283925,0.058962978744154376,15.307172150142845
125,12.9408878020132,7.296833292568772, Bus             ,6.746744443549996,27.860297536153112, Commercial   ,7.892696570000748,28.75461756781855,0.0987371418760054,7.992967693126005
126,22.501173854060305,82.11261044851797, Walking         ,10.725805927128311,80.13605330907582, Commercial   ,10.27746869114501,32.65391391487388,0.13080911251619956,34.886082030663175
127,41.26470876427967,49.30351215402048, Electric Vehicle,11.129477216996982,71.85623129848263, Commercial   ,7.4793780745857426,60.415806208956134,0.06718927349738622,28.71881639556686
128,43.315067996304485,84.67830271688292, Electric Vehicle,5.501622367522082,57.97286511986146, Commercial   ,32.06048106397661,21.31291366062418,0.07567404540794456,44.62471860005582
129,2.3337022654971538,60.07397744503934, Bus             ,4.1179044545599,62.81434757820805, Residential  ,37.30342287001545,61.98607154099405,0.08899302730175282,18.68080915339778
130,26.515870523723155,68.18330320328587, Bus             ,2.0809172639465237,9.404417950110544, Residential  ,17.400573765809423,42.32420314506685,0.07693048691767601,21.301544831700216
131,22.03572815114139,99.35015603957082, Electric Vehicle,6.270011131541519,85.61713044512535, Commercial   ,19.09392494174697,78.2544490362801,0.05598673137867734,27.52020191793231
132,12.661174902595052,23.233554592401816, Electric Vehicle,11.409266124822857,76.99070330116626, Commercial   ,-6.4758445993282425,62.00045554100787,0.08837125949612054,11.333163743912593
133,7.753537632016775,62.39455747613883, Car             ,7.169982808774082,59.04915338234476, Residential  ,25.65959641805003,69.56638404985203,0.06575392572547789,14.175161831322471
134,18.205528227374145,46.03213900573984, Electric Vehicle,8.343183119647888,91.85951311009072, Commercial   ,19.2049436482042,28.009762686656178,0.09647184861270362,21.72611551205179
135,47.25966578780092,3.945195292269144, Electric Vehicle,2.2417220034103233,16.86379076993998, Commercial   ,-7.480273809619983,38.6103655277182,0.06861151531532393,23.80235290804253
136,17.51374073699625,1.4470641502865034, Car             ,2.578716305564819,68.66573860341668, Commercial   ,-0.0787166464148363,89.76687262804256,0.11799868810035079,8.135240848961994
137,26.90194984368157,11.922857781785869, Car             ,6.109205881556398,96.29817776521608, Commercial   ,0.0971710196281367,50.35565728364566,0.07133493415327526,16.957018375847767
138,35.74491002696854,64.90917405385481, Electric Vehicle,11.463912788820982,31.000896456992088, Residential  ,-1.4516024028320391,45.12056437269467,0.08055876967588649,34.94857137512285
139,19.45422091420611,56.71630879133922, Car             ,4.968631057506817,1.5292314067509527, Commercial   ,22.932297731138853,81.16987512840919,0.10327034434739339,24.08709840305443
140,48.64553997060611,55.34295611637275, Walking         ,10.652324454492868,73.48674669691331, Residential  ,36.42198076778845,22.31522262041944,0.06238271367132089,42.15379121467612
141,48.19747015722134,3.1856762528260085, Bus             ,2.3231745276828266,0.6980324456127063, Commercial   ,28.148766267917964,57.43413531732837,0.09154919869208258,27.621189236437914
142,14.08555019961748,46.930299636000704, Walking         ,7.787189276270811,87.2533649182167, Commercial   ,13.86867426069566,34.7180049650147,0.11314285508564856,14.636963869411355
143,25.8679282828345,92.46228178425284, Bus             ,7.6067427460156996,5.630125210356985, Residential  ,10.202564899224097,45.770695401763426,0.05485033530877544,38.02374139888508
144,16.442158871204946,39.75918693106466, Bus             ,10.458622250772953,65.27647298718772, Residential  ,9.322905265461127,33.98439503092296,0.09069267717064608,17.103182588570068
145,15.672343730118444,62.492246978845635, Electric Vehicle,1.0364837484539169,37.71841444231504, Commercial   ,20.06234788479125,22.647593168409543,0.09219765588496846,14.08836177833288
146,3.770573473017574,77.98186756231435, Bus             ,3.0892483391732934,20.334065371673283, Residential  ,7.961032947226819,49.15584937779897,0.1026364574355462,19.331965487004908
147,31.25908803103505,78.39252791418876, Walking         ,3.4165638797242988,89.8258399853829, Residential  ,1.3060985594358565,75.24421148365627,0.062260985782438355,31.153918917803217
148,26.12859311498535,51.92800823952714, Electric Vehicle,11.44962696899811,74.62458519268623, Residential  ,20.142145328779147,86.63681028388237,0.060590867738314465,20.873433837048076
149,4.470980059999489,85.79519454023364, Car             ,2.6906302189688445,34.04405661432601, Commercial   ,9.535270671378658,63.66970822270086,0.09743883131233795,21.46128220343501
150,15.375030283357347,39.137809336374694, Walking         ,1.406585852426164,28.4153092857225, Commercial   ,-9.293758542808307,47.218596464690506,0.09293969346466371,12.599223050024873
151,45.596762526399374,88.86932147847983, Electric Vehicle,6.879076442159889,73.60122941611394, Commercial   ,-8.888444321661273,73.88986914831116,0.09200985700691752,49.455135350606334
152,13.498970752014676,24.02271663955453, Bus             ,6.814143086770498,83.65707626063305, Commercial   ,3.7068305577209166,55.36567884004546,0.09392896418993951,12.261401521317957
153,8.954953860378708,28.021640699057105, Walking         ,10.284516619046506,71.58504642958094, Residential  ,15.621109975343188,45.73341959234631,0.07339950556843018,13.25987537242209
154,25.493732493323023,5.31206241990011, Bus             ,11.437456151955825,63.99892250357414, Commercial   ,7.711975383399437,32.536278478708226,0.09164507394322007,16.653726887783296
155,49.31122179730883,79.55818365422829, Electric Vehicle,6.923999863541441,22.79247251886488, Commercial   ,-8.797242380622402,75.72909890359401,0.09286144946597362,44.5685246787752
156,13.61865303255202,41.70552362327056, Electric Vehicle,11.22993600661621,85.28039832764722, Commercial   ,1.1575881876620215,55.02980533619117,0.07271297163947264,16.747419540165605
157,34.26250627548217,22.911661391139905, Car             ,8.976750664298127,74.96619834583748, Residential  ,-5.179034566269194,87.46626189177441,0.12431549022289512,25.104244064965233
158,38.55774153577845,23.179027761657967, Car             ,3.910150407951435,51.72742897664144, Residential  ,37.43160006807083,76.1336720244104,0.09647665841823574,24.97651976921176
159,13.406602111635184,90.13999412292333, Walking         ,11.21262782038319,51.15877622667807, Commercial   ,5.641703781426324,49.401128339959385,0.06317393005594703,25.37858030744753
160,36.95438473336926,83.3916600461037, Car             ,8.341874938000622,56.91730278073464, Residential  ,-9.261681420225209,71.859502860722,0.10013107217267658,32.604534121611444
161,19.653590370524157,55.35308853571833, Bus             ,5.555055260168972,82.82763941786627, Residential  ,23.028162599283178,51.737404499644974,0.06750636659545356,23.816090236441553
162,32.35067986849182,61.61108004157211, Bus             ,8.482662929686239,74.22595488375575, Commercial   ,1.6223970253908568,25.590600988998524,0.10274169207484904,26.58588467146812
163,32.409426116522944,47.4325570550291, Car             ,5.414441105181259,85.62449939458833, Residential  ,18.336812751550205,56.167673609075315,0.11017191158014808,27.0796805988573
164,27.717184835588405,39.16665428788089, Car             ,2.256021447867552,50.728277165872235, Residential  ,-2.4627272695256073,80.60100336739046,0.07058635363296578,27.236828617790383
165,6.3339089626115985,91.54768812183316, Car             ,8.908766218945898,62.46490590182571, Commercial   ,39.20066175612323,79.88089229619115,0.10626752258488643,26.057577378717873
166,42.09451978828342,12.561270352030206, Walking         ,10.064963733878182,85.45718068959796, Commercial   ,38.51295932826665,60.24768395479823,0.09525561853872996,27.144270028353635
167,17.39744311864332,41.8446789716228, Walking         ,9.016868189213264,23.232006017671537, Residential  ,22.799167584515295,46.6016475490395,0.1034412031998898,16.930581019569555
168,10.952888499193003,34.45619079878753, Bus             ,3.520261345323442,44.4020680256224, Commercial   ,25.360131091103035,20.707042161726022,0.12493585965307895,14.30065006584149
169,3.957206794628668,49.81507202511484, Walking         ,11.522985148253742,62.0652236979387, Residential  ,11.293944564582567,41.79868452576589,0.08209223767994259,9.850240197252306
170,30.362861273035605,45.76318745451751, Walking         ,1.277800178602715,91.51462573581014, Residential  ,38.10896727090845,89.2866004115414,0.0719252767128502,22.32492749995599
