 Energy_Usage_kWh   , Transportation_Distance_km,Plastic_Usage_kg, Carbon_Emission_kgCO2
48.54006213269881,80.99131203060904,0.0934816793878959,45.90755084487286
39.2063755213335,46.02066181566153,0.0792983543916736,30.50616808805811
47.09594919508107,90.37672613991066,0.0734615599938808,32.642507378931164
44.95171282052714,40.984767311835,0.0992335257768173,26.610598985673935
30.69919898293209,52.493408424346754,0.107619990449919,31.848962121758007
46.24996328110961,47.712976739568326,0.1056256023823239,29.954423372014816
6.247640098492136,44.762387266552494,0.0702156495355472,8.132340051103352
11.40717739611897,77.51907692939058,0.0808157524829757,20.797713755406164
4.170909867705827,52.6768907269492,0.0936252686280712,16.158437345191217
17.615855876636687,31.671712202521608,0.1065109025424471,19.41025707242278
20.656509905095135,25.81581676584783,0.0774165152430941,14.182876174227822
15.024753525147004,3.774731696743338,0.0832868204667236,7.979733318187687
41.77940043929261,58.3195161883046,0.0648733005198794,37.955673318929435
19.124159681292284,22.99614154010342,0.0630758675183865,16.371567579885514
15.484856464994277,14.813392201638308,0.1032505164478839,9.300001920356491
28.049411991595925,65.38299638276777,0.1141248005714164,35.09041556320367
8.764362798788607,68.12092578215488,0.0855597975683933,21.061432205534068
40.505455076193904,75.21548922576659,0.1070706579578404,32.886944128999396
5.5784308966289995,50.357689633859145,0.0942327205009526,8.028164964378492
49.37057295682483,89.40546052038866,0.0740976049078975,34.599683152965774
39.06774892623956,93.63427533982278,0.0942279121101682,44.68430944498502
11.538352713640275,80.73709397924894,0.1177607313293193,22.71843701126294
2.265061621932915,63.55934820081872,0.0862834792178009,12.338222821315858
41.14214856583204,30.372095359118862,0.1182928731162801,29.175937824395675
35.92915250468562,98.29449216202212,0.0346050979182051,40.39957333805833
36.99234406596739,27.413616719193833,0.1034380500875044,19.023887141999747
39.0209766409254,20.265692199043105,0.0887409413647634,24.46597752628148
5.554143283236337,44.215411378658274,0.0810198529906826,10.946527851058017
19.206354970125084,5.684057071238846,0.08883521553071,13.590145993167685
7.561714857206226,97.84944646717908,0.0472486217079821,28.503333263547525
43.42896444202849,58.84335564164248,0.0826065622432497,29.896794666375904
31.91831008772278,55.69520916641753,0.0941422514302349,22.57202872242497
17.88310519292716,65.57962798997198,0.1165578808948303,22.826248432056932
5.0508008137291345,49.70236477772067,0.076634595634527,14.206690253670118
16.927151442351786,3.2063517094541583,0.0708301279421362,10.018533832089908
17.608799457283858,61.23112888403968,0.0769648591283092,26.681878673611724
37.02109656022708,71.61738769564306,0.1053080423540414,23.44944819631489
32.60275862505023,41.67490606240531,0.0935750221931936,21.214283097414967
44.586211643663674,75.72955720711929,0.0764047959246592,43.72111272445573
24.666316407773564,22.70012993384206,0.0972653486622671,16.792008752775388
7.740523805038482,22.127659106618403,0.0889415509869608,9.60811496045421
36.23574978670376,16.141698768757394,0.1063728998106577,20.6615401126698
38.51768233361108,37.19947597891618,0.0729589381224529,33.48179632710005
28.941305483335817,84.70120353890836,0.0804467570680446,27.67330662309787
39.00642463781893,82.79120621490644,0.0791578369373568,32.47024940132527
25.702188625490756,38.28242079635038,0.0577297010373576,16.082776582226504
27.091175810335713,58.911873598023654,0.0929224055412915,23.00701614652177
22.521968881210384,72.08163164749156,0.0922211054435977,30.007071411326685
3.220118083716569,24.1206774628023,0.0871022691328492,4.412123534164683
7.178788495678614,16.814108589474706,0.082308257332497,7.197549332013232
3.508600912963244,97.2095993212311,0.0586925851589917,13.55521440886938
32.54769974066146,61.75573132096185,0.0785870935446928,23.204289062985534
17.08908709166368,98.1415721833664,0.0801457096694646,37.82970425760767
26.411393175905733,33.77559871322291,0.0709544546155676,24.528254163154863
45.56319074845246,70.30316999741315,0.0837742857666798,31.832721109349063
13.966026999145996,22.260363654123772,0.0950810171362907,11.795443308785153
21.698380305710227,26.120017127391293,0.1247237180242106,18.37125008338973
38.266454650066336,51.1902121269624,0.0904915562566367,29.2098712721348
12.982311943597878,31.961812550807124,0.0921510078144552,15.483050053320447
5.695035671782064,16.762156384058446,0.0855110816846766,6.384908439350837
15.908069739860863,26.2880701989326,0.0486245756940191,12.844562017805009
9.738621788192212,3.574839446586464,0.0864697224910156,5.147061591756669
46.62548731244351,70.44236214774867,0.0882046041988205,35.53269040228074
40.789778219092014,49.21166570858616,0.1362648422497057,28.809011794439225
32.403380312500325,9.424306640452562,0.0831527807043775,18.2872080140964
43.83010832901045,17.16939931284912,0.0930309468466722,26.33717927275011
40.576259691157496,10.253453811264402,0.0863057646058951,18.72003988438076
10.95536282652972,61.259280827587645,0.0636264392476093,15.359135221986143
44.84283192751893,9.42103636124938,0.1098564562903004,23.558589268665525
27.888427611951236,75.42823330352161,0.1020386606537354,33.18079493452753
40.757127447875,2.0510919320391174,0.1028206389408609,17.320580907052438
45.01238239632767,24.93757879958921,0.0688122509041052,27.58111780142657
17.264166798649466,89.06666758919071,0.1150558862187219,27.69814694604645
7.282492377328484,71.8531318122246,0.0589629787441543,15.307172150142843
12.9408878020132,7.296833292568772,0.0987371418760054,7.992967693126005
22.501173854060305,82.11261044851797,0.1308091125161995,34.886082030663175
41.26470876427967,49.30351215402048,0.0671892734973862,28.71881639556686
43.315067996304485,84.67830271688292,0.0756740454079445,44.62471860005582
2.3337022654971538,60.07397744503934,0.0889930273017528,18.68080915339778
26.515870523723155,68.18330320328587,0.076930486917676,21.301544831700216
22.03572815114139,99.35015603957082,0.0559867313786773,27.52020191793231
12.661174902595052,23.233554592401816,0.0883712594961205,11.333163743912593
7.753537632016775,62.39455747613883,0.0657539257254778,14.175161831322471
18.205528227374145,46.03213900573984,0.0964718486127036,21.72611551205179
47.25966578780092,3.945195292269144,0.0686115153153239,23.80235290804253
17.51374073699625,1.4470641502865034,0.1179986881003507,8.135240848961994
26.90194984368157,11.922857781785869,0.0713349341532752,16.957018375847767
35.74491002696854,64.90917405385481,0.0805587696758864,34.94857137512285
19.45422091420611,56.71630879133922,0.1032703443473933,24.08709840305443
48.64553997060611,55.34295611637275,0.0623827136713208,42.15379121467612
48.19747015722134,3.1856762528260085,0.0915491986920825,27.62118923643791
14.08555019961748,46.930299636000704,0.1131428550856485,14.636963869411357
25.8679282828345,92.46228178425284,0.0548503353087754,38.02374139888508
16.442158871204946,39.75918693106466,0.090692677170646,17.103182588570068
15.672343730118444,62.492246978845635,0.0921976558849684,14.08836177833288
3.770573473017574,77.98186756231435,0.1026364574355462,19.331965487004908
31.25908803103505,78.39252791418876,0.0622609857824383,31.153918917803217
26.12859311498535,51.92800823952714,0.0605908677383144,20.873433837048076
4.470980059999489,85.79519454023364,0.0974388313123379,21.46128220343501
15.375030283357347,39.137809336374694,0.0929396934646637,12.599223050024872
45.596762526399374,88.86932147847983,0.0920098570069175,49.455135350606334
13.498970752014676,24.02271663955453,0.0939289641899395,12.261401521317955
8.954953860378708,28.021640699057105,0.0733995055684301,13.25987537242209
25.493732493323023,5.31206241990011,0.09164507394322,16.653726887783296
49.31122179730883,79.55818365422829,0.0928614494659736,44.5685246787752
13.61865303255202,41.70552362327056,0.0727129716394726,16.747419540165605
34.26250627548217,22.911661391139905,0.1243154902228951,25.104244064965233
38.55774153577845,23.179027761657967,0.0964766584182357,24.97651976921176
13.406602111635184,90.13999412292333,0.063173930055947,25.37858030744753
36.95438473336926,83.3916600461037,0.1001310721726765,32.604534121611444
19.653590370524157,55.35308853571833,0.0675063665954535,23.816090236441553
32.35067986849182,61.61108004157211,0.102741692074849,26.58588467146812
32.409426116522944,47.4325570550291,0.110171911580148,27.0796805988573
27.717184835588405,39.16665428788089,0.0705863536329657,27.236828617790383
6.3339089626115985,91.54768812183316,0.1062675225848864,26.057577378717873
42.09451978828342,12.561270352030206,0.0952556185387299,27.144270028353635
17.39744311864332,41.8446789716228,0.1034412031998898,16.930581019569555
10.952888499193003,34.45619079878753,0.1249358596530789,14.30065006584149
3.957206794628668,49.81507202511484,0.0820922376799425,9.850240197252306
30.362861273035605,45.76318745451751,0.0719252767128502,22.32492749995599
34.52308936842955,51.88895316510814,0.0692097114074895,33.170206564589684
2.7962157885370953,13.99189772269941,0.0706837943006912,4.257735126584271
26.580466798365485,51.31415015132771,0.0854579658117179,27.539131292285507
12.871797209501022,24.241881388721087,0.0938230394963328,9.125485866187065
32.96829393965359,18.433134898819127,0.0925338159866003,20.13311749884523
10.36958859223959,6.483421878619122,0.1035436649807204,6.599259772262285
35.16501142891836,76.26525587561409,0.0872600378375581,23.33602459112311
20.563296622425796,42.744192085656,0.1160706815431463,20.54995822958
46.96303945936326,62.66436833117584,0.0817068633352408,43.92129465554412
8.601005319007676,72.75933433047433,0.1414033833317923,24.68399876409865
18.37118485041241,67.93166653135535,0.0995133469553001,24.22760675780125
7.446729019548275,47.05007190896823,0.0698568488716743,9.369870594410743
46.38529367737101,38.789852895172984,0.0655821500387777,36.14051183377655
44.11228896228709,37.595990964066374,0.0966494483048637,34.01581259214543
14.38119813032747,64.00487969300563,0.0825307442934829,14.25307543613849
33.6792342096406,49.47943549418734,0.1012800098818418,24.97435241509303
41.22666560965836,84.91322479885106,0.0964647524914708,36.91446786701309
28.64963895677419,87.47019843267121,0.0855434217468625,32.4447181104401
27.423227761088313,17.056037800651847,0.0700641256386318,18.996629707542333
13.60890996322168,13.623365154572564,0.0567030555062827,8.930732572538329
6.468932854683162,63.04009260359995,0.0780697009586595,11.101380529035351
45.06635638175968,30.12257480622794,0.1041279758864694,32.96023045133304
45.220066743839865,1.857071876509886,0.091281874882604,20.709362015769734
32.38886994911686,88.86426693629551,0.0620852244257602,31.132381015770697
18.27342997033763,22.690076724380827,0.0904636185170236,14.34319523259553
18.762059581407723,92.92806516858091,0.0947063475945767,22.779377266450737
36.84587258577149,71.74344508782536,0.0693228512759773,33.811380172432806
45.0612924777237,76.26534899114843,0.0900745021189105,37.76335352848154
44.58014836472563,20.14614957931604,0.0881641743689199,28.39809525845355
39.43402620116595,23.419442561681297,0.0641405940433875,23.68843904531733
32.817519015405814,52.12677538240658,0.0941557472069656,24.22754882281996
6.038718319762344,17.209985264986216,0.0982156905273646,5.888609773487295
9.75817827654146,30.543169268303227,0.1086610248635055,13.193843772192842
45.130601049299806,32.14624779478045,0.108076041040698,32.78824939744366
31.108594863660315,15.96299332527641,0.0594466126408581,19.453371810326217
2.441458477598223,20.51828333951607,0.0682434992016975,4.759430256032233
6.870634057569541,78.85518420082566,0.0973007053441731,21.14073821627417
33.84808491718668,16.719585454726836,0.0972757190182441,20.20775802115327
2.242956024618497,2.8457391843922486,0.0973009537261209,2.2305219807919476
9.718786468039935,62.93549426289384,0.1640546298130944,23.607399567052592
28.339221889596132,97.598311939245,0.0984178102138633,28.382966110819844
35.21096948924928,33.12138146231214,0.1097113128036119,24.9994804675628
33.29414045612482,11.86557031962523,0.106080035269864,17.915802338463163
12.76492685410687,57.03873253675308,0.1000278250261159,13.65012983445306
36.18460262468172,90.63542110956462,0.080694615107193,47.00439378047667
13.387956199846403,78.40617798284788,0.1021793844098653,25.251667636271815
17.61918551164485,62.2515868412716,0.0715434957092485,23.916733796114773
37.83158744566516,31.50564966075994,0.0822636278651998,24.367256406065717
33.1823791542663,54.18801732762199,0.0772927290434179,29.1163191502736
42.76272370372054,9.124484130425536,0.0886374827877264,21.46391806948974
33.56541883041648,67.894542428067,0.1332931713334701,27.46281123648069
29.27881296010264,72.50960188976508,0.049654696148165,24.776041143740787
6.496388855748439,96.50316229099188,0.1007252038074902,16.683866329965447
19.650358546852807,26.03973587450717,0.0547456825762069,13.752838635521613
14.729713648722822,1.8456419043022645,0.0775613626842113,8.72484846539583
13.711502882196012,54.56084644271506,0.1087790119393473,15.718410895734554
48.704506628117386,70.67905043968145,0.0882856003819092,43.79747195972688
20.8686907840045,79.0407475882988,0.0654451044414138,19.463983473137368
44.81823464850144,19.37389330248106,0.0726939258148006,29.216341923702775
32.29465404786862,26.175286903702364,0.1005919549786935,25.934522650607548
40.15094256999912,51.25909252672963,0.0723926673656572,28.00974912621261
26.126580469049223,33.060080997000185,0.0913291717916394,21.565076355982807
29.69138646206524,86.05114865874451,0.0879114367980762,30.475210424937725
25.640849303305465,47.37601537387203,0.0739679930478836,23.30821988280705
11.371663414306136,79.9578644102003,0.1298788817865065,27.639111222038046
36.677701532552256,58.06197604823537,0.0996783804463602,34.388287536669004
15.477073397161078,77.3090141617112,0.0464971482668478,22.74847495827153
3.1671663887097843,33.267298653032384,0.0907290862953885,6.732421993019673
32.98267020354405,83.14166219303112,0.0737642707046322,25.07122544472458
10.50131261153835,27.45723155510216,0.1040486666959244,13.28582877746062
47.14201204893989,54.60988080032908,0.0711495852313459,41.43997456992928
47.788571696124194,21.400711317387422,0.084705271170662,30.98565235668405
45.91349073058153,47.55265216261934,0.0970997455796091,34.98694026289066
19.767617612261333,31.81752095087031,0.1043151038834024,17.619710378119958
2.741917593385637,26.670343063721425,0.0629940718588844,8.50943442917471
46.55929100421082,96.69850180280376,0.080309975283181,40.158716413257174
22.552839119231088,16.00741054867306,0.0775010937767808,12.489523487903536
48.39943131409614,78.73258374573953,0.0739334153485257,43.758252525246
48.25375890028414,98.4164959483215,0.1223090848056219,38.02789674217397
42.944453862433285,1.990148374007783,0.0950996342192191,18.591499603518113
16.13354681934011,69.90274140420951,0.061782320913299,20.891023274497034
20.484690972892412,25.291180555628713,0.1053572389410955,15.149474277172864
42.854560232809135,4.0487824328304445,0.1294431239402526,23.833513111864175
17.21225624750133,40.28895789566308,0.1076493052110229,16.602693454317862
10.13565184093244,93.5217810170875,0.0566126006809197,21.24322319139396
28.72646059800081,1.1765094366997686,0.0773153185426749,13.776979533211202
46.935429159717486,58.788569192978166,0.1123382229837324,32.28453964896403
35.409430240398706,50.13964785953243,0.0728466106876243,23.969400607738606
29.36293616428952,87.33841643710475,0.0958763885629245,41.406673627280334
6.66447170099689,8.400171452062565,0.1024926810685867,4.893086245410359
31.520346881560148,68.15260298866504,0.0684613905684383,25.91877629507776
49.52258480500464,68.01096984332773,0.085809492878764,39.50761302207452
8.724032731353153,66.90800168622832,0.0221746531986185,22.582695604321422
26.87982331345936,94.2334494935037,0.0665122471733141,27.46823409193763
44.11390745254186,82.30875290068805,0.0819486369721367,36.06180966285587
37.556893652201815,4.197272624350601,0.062044336360703,20.104362575428237
35.45675556777286,47.10828507045131,0.1196482260786327,26.19415816976105
35.71923603138124,39.79530562013335,0.0583971724407873,29.30951174755712
19.255575258548248,31.014722109080207,0.0781991102660603,17.11379979005532
16.09240852469568,45.13367251540973,0.0896148115457218,16.809419961408526
40.849335462968654,38.41941849259774,0.1158254657813223,31.816372755719595
40.88544294460067,43.23338998786653,0.0582827569764112,23.927560737613167
43.619471291844974,97.92618656086424,0.1102632750430991,37.05285257644074
45.83554652271062,8.863297474958076,0.0872046612203917,25.66739983819438
26.544435145325014,92.22308698387296,0.0673698269790409,38.022095908484864
26.07278214498558,48.02367134710267,0.0962420694852654,24.86709198587704
40.31816859040521,62.374224549954114,0.0909811939114693,30.988382007808493
33.19826867733273,83.01829666176938,0.0749956624568241,28.173527670409296
35.69441010836976,36.046302914925555,0.0883960416998003,26.160147645159135
40.198048132932854,43.04219080879669,0.0792937280627648,24.301600060512424
44.720256407243184,40.95184802787139,0.0892703469050249,28.234692301293904
18.22376752887372,37.47310225357599,0.1002426134904209,18.964701636021733
20.02798172671731,92.5529321646895,0.118720336322907,35.694255784625334
6.511133112361712,82.8929891193012,0.062243690023463,26.272297149689745
29.75744676781635,10.89999898629761,0.1296606674931253,18.549913804446454
3.72522914224362,10.812335247709605,0.0479582440095499,3.7868461692824633
24.348704870358088,42.78695148529912,0.0839642980992883,19.60863091284464
28.04694246596368,9.865737673280906,0.0987663441296915,15.47802783420248
15.753980102157652,61.909309527111965,0.0926198373547006,15.58455101535988
30.359996507312516,14.36916072617339,0.0745460096035881,18.08542373212053
3.464011997074373,52.2373263966801,0.0828375549928544,15.286536663874152
3.792713059962292,0.7219947003717753,0.0771399813068233,2.530085774053987
41.4848269116636,31.659634841264673,0.0752127048611157,25.190511190069717
19.289150787740617,67.71907236726554,0.1039920419404205,24.851098191865756
8.09890460729047,48.40389402278484,0.0941403097193009,15.12387712929356
27.06767648263061,97.8269485998988,0.0731418080947869,24.863314591202553
38.95969054873332,87.41037960662108,0.104991997508665,38.94788452222704
12.359409319848472,35.90707790431512,0.0931459904175321,13.821064485782449
31.898742839312018,4.5486541472274595,0.1032572423767791,15.998933385969956
6.096678319700864,84.56263001150188,0.0995925768384722,19.71924247005918
4.4807226160931695,91.12343103146712,0.0704200997815585,18.334068661410814
27.505022315271106,82.06273934190368,0.0757963791960606,36.24714518730702
27.950485837285115,12.794994091976486,0.1019458721024652,14.730480530134562
32.59663527191391,99.79151344122876,0.0992074053086693,38.56729763824381
36.85238401868776,25.85842215527738,0.086581968120717,24.325205720594255
48.84089981420166,72.42049128083701,0.0893465476661756,48.242398202819096
26.782416718457377,90.80348763357216,0.1125532979157685,40.415315294328835
17.501910701179806,23.568711433070945,0.0751685722232834,13.452284141854836
40.16893734889778,90.8258554677066,0.0979419476234007,50.59996061711221
14.999948060579564,30.948157919486697,0.0829561469513221,15.206784981418414
23.070628193870533,97.64132223840562,0.0826463759354555,35.75092496743069
5.765906304428766,28.12600203804746,0.1089755370397438,7.390325107126617
3.2168356839419605,95.34358247578352,0.1035083269797605,12.194473714290808
48.2071239045404,5.3544650892674905,0.1032701927200127,21.187759902579597
42.12704578458588,70.9272011669813,0.1131095761430865,30.529707534943928
35.4067618924975,53.21111338370037,0.0874200768326551,29.997070738867457
21.62974133188495,47.78770771227306,0.1006390594258992,24.155462532444133
10.318127363400595,22.349431425583997,0.0807946648681308,11.745361027718443
9.50897804821213,70.5595789776492,0.0934833270497688,12.888327688651174
14.011659111900576,19.08094914463071,0.0843971389126463,10.814773035611172
28.362879905893784,55.284179598476825,0.0889399192998543,23.277319027275876
36.300604289602994,25.32453630402508,0.0989031405087382,29.084018130888797
33.6894740824511,95.5621379781356,0.0706355863353305,37.5058027532485
15.436827053405256,2.8631193835652824,0.1288477455137092,8.864206741905276
47.83353347183332,19.972828011123656,0.0668796523700059,33.174693576565566
37.41905200139689,24.231060638744772,0.0627162277442453,19.674332769887144
28.608994520547235,41.40678257678165,0.1101622174700013,19.15762334478853
31.36259581924891,23.273024187005355,0.1028332538792587,18.553446112962497
22.14080299653391,49.134909026878525,0.0994823963410431,23.3799247416297
13.891087496055558,87.2465523258539,0.0995669101852855,25.156033987547023
19.086688575260556,71.20634214091707,0.0867550645430617,22.024869900347888
38.37661330228972,57.99619805351111,0.0690549125702833,23.326253254063555
2.6908874542282817,8.900317798267965,0.0885160911638745,3.70706089913669
7.571486744331979,69.39921083892756,0.0734567657697577,18.052947180598213
4.208126817044132,16.641428431093985,0.106502394668355,5.182170100066531
3.9549825113105666,78.63673859616979,0.0840588523699572,18.17190713594835
43.06210803252834,25.00567585101532,0.0704900560641497,25.53890797544817
35.775577250241135,41.70487283209009,0.0805722831669401,32.55707920280486
24.76034379619161,35.04702023179279,0.0952586290855124,17.574700320611058
6.696039711248071,85.88139146748568,0.0757255089439205,28.038528783053373
25.597562005607955,12.654445871340814,0.0705555920886713,13.41424691350842
24.72664499746715,56.56448823847886,0.0918737442298382,29.724152131736492
10.313689755680729,14.206160944306223,0.0918993314221744,8.584507189217781
22.824879163422708,70.47958361321867,0.0768611364925773,32.99906775663879
21.128227251073923,90.50781277944812,0.0775792338876335,21.65965589230567
31.56080470650639,43.46076538672534,0.0916409987471527,19.24287511259776
32.484495241646904,48.80922602649759,0.0580383131700535,27.32988855606059
4.174592469058137,92.74228364827624,0.0588507245124688,16.967721374969937
19.98140550207062,52.09913886493571,0.0726311155749512,25.4462822614234
32.04127595428335,48.75984380495609,0.082731056965763,25.28105157091346
26.15054041184421,57.83291027043042,0.09321815131196,28.35918671385157
43.11151237703947,68.9229736362952,0.116507124338991,34.893449090022344
33.61729431770936,10.68833750870314,0.1041531924640403,19.771142807834227
9.820852499908623,82.1110527741516,0.0838012294007314,20.37244582483852
5.3872998752206325,43.55050274532593,0.0866196758419462,8.970171086766443
32.83612535390315,7.234850989748553,0.0669494127072438,17.78963605164902
3.272542905997847,78.61826691982131,0.0866297372801521,20.25985599852483
30.11722790112624,37.69499716862721,0.0812268272215972,27.427108368477978
47.131051588397966,10.036749509505396,0.0934543712067617,24.65504043303977
29.62276053804219,63.377903954325056,0.0704553811289535,33.43760451232588
20.63215645791305,88.01313534336417,0.0973869302848234,28.11598792646981
32.87783448523295,88.77535094139863,0.1176547782600515,46.37743549433017
23.9961387435928,95.76634748089732,0.0848247970308628,37.15724806342341
28.189605887164877,86.7705459766688,0.0950342344419788,27.105390303295113
47.19031082127321,0.2140919345475223,0.1008028798342222,23.865489429608644
20.53292661443717,38.02411664133902,0.0789755905622832,21.52457119277284
48.137147063547886,81.85425799055031,0.0914818496362083,43.92572234543884
45.45683081389106,36.62530059984742,0.0872518480156358,27.97208840579785
11.397974469886227,60.15485063797061,0.0889535219709766,22.235370139532883
5.329342442007942,60.6316947374532,0.0715398043228906,11.91323170067959
6.837344066116479,36.502530403882304,0.0874902034851788,11.983510613955469
2.874647631274387,90.44739272812876,0.0969599658249089,13.005853984356794
6.533262116284563,50.32283453861176,0.1160228721559008,14.228985376512096
34.78432512398513,46.47842059375008,0.1061854165217041,29.36587043293095
5.417055126090991,99.75137456618958,0.1300636491502311,16.564674425679883
17.310830254100544,49.35003640726167,0.071653048742239,20.969943327299504
42.55401492653382,17.839825192858104,0.1044464127344135,26.491273225897267
3.1170529153196416,51.306942286343805,0.090666840114767,10.815694750252234
41.09448716426892,81.401673551993,0.1307960586643534,31.946911044454705
15.529029189123197,77.68603268982814,0.0708340342928969,23.585356423167973
7.6719117258395,78.8581765108471,0.0702055631563844,15.043257835876434
35.44338393747923,70.80237839979118,0.0750121470911195,38.85766550957136
32.18925664543443,25.42178290666882,0.0445220855138038,22.472936432473244
44.11865664929854,86.20840858402315,0.0764848995663847,38.630876335404345
37.283410102586515,89.3443465376265,0.071817346768926,37.75266856346606
40.56708465847273,19.415269661854907,0.0900078757295241,24.06446958508645
15.537659483422711,13.045563655139391,0.0938351195155431,13.19956996981852
10.517098101426695,97.5604968589112,0.1245234167843177,19.413261295992992
38.0295080787612,86.83239636503679,0.106008476763721,44.659664813324426
40.72806748482867,89.32361472099467,0.0754619268867519,30.0981098133432
49.54424681603232,88.63763846243951,0.0690317065730328,33.02821155729112
21.80564849174847,54.168682403372834,0.0968383834301301,27.61209307110249
19.85686811805359,64.64017366657997,0.0605953358595871,25.70050599306877
39.26782211561585,54.53628521336417,0.123629175317087,35.731398631003586
18.358569932144857,5.1206349190329075,0.1105888024144257,10.958331419962349
46.676351628971105,74.55030853527727,0.0776164869579058,31.36960814461538
43.203812088464566,50.53320333358803,0.0527373094181824,34.445364729417996
22.59171331400088,64.77090747902298,0.1140774474833082,26.13301802814706
38.041811253991874,50.263980497553526,0.0847092030949476,29.91483643683796
38.218057956064754,49.181132232245595,0.1117563262394692,31.211904209229335
6.949945704124765,17.178910947776682,0.0551114468241126,8.148975170603588
45.3225395206192,27.871371514114895,0.0750124995409245,32.316623659731256
26.252113877497145,15.88526919439558,0.0871048739943636,14.536211848000931
41.6699583731716,19.56662956253424,0.0879396118752948,24.909206776464217
17.362380849469364,97.29773804203047,0.0779986905704151,22.04958503504222
44.98511496781762,15.311344577219844,0.0994569986469499,29.550750631752592
20.68168057923983,26.927042430520764,0.0656475914123481,15.819959676488756
2.5202072710543213,59.058965773858496,0.0841524102995741,16.38914952330096
45.45833486812465,61.017857623664185,0.0894059126342379,38.99902572337584
6.381760485734411,15.397412974382906,0.0972887766811749,5.346950668421853
17.327054604339914,79.37174257852124,0.1012322975617777,26.9376221981683
47.602974418438635,78.5202867912825,0.0645071581632426,37.425348007238775
47.62914305300269,23.731770420389108,0.0563177165852875,27.512308972527453
29.52501862991773,28.866630267546046,0.1125535364379701,19.320208223969445
32.32818618415037,93.7987865459497,0.0936462802395918,46.82167531387854
23.52538505495935,82.5671445979478,0.0720302692688689,35.62569380484765
16.074117041507098,69.77970330625239,0.1180230395104504,28.64391249170776
17.775898177755966,8.223322151060053,0.0893134926858571,12.878371162437093
34.28088589169784,41.82640809025757,0.1105859436812765,28.72851115236648
38.11397741300864,55.9301872076827,0.0883503696282021,28.317632112493257
39.99579409884073,18.741128798377694,0.1282149584976397,29.85279387525424
